sample,total_count,population,count,percentage
sample06795,101065.0,nk_cell,12354.0,12.2238
sample06796,94015.0,b_cell,8431.0,8.9677
sample06796,94015.0,cd4_t_cell,31421.0,33.4213
sample06796,94015.0,cd8_t_cell,20176.0,21.4604
sample06796,94015.0,monocyte,19242.0,20.4669
sample06796,94015.0,nk_cell,14745.0,15.6837
sample06797,91545.0,b_cell,7622.0,8.326
sample06797,91545.0,cd4_t_cell,25664.0,28.0343
sample06797,91545.0,cd8_t_cell,18991.0,20.745
sample06797,91545.0,monocyte,20881.0,22.8095
sample06797,91545.0,nk_cell,18387.0,20.0852
sample06798,97226.0,b_cell,8819.0,9.0706
sample06798,97226.0,cd4_t_cell,31286.0,32.1786
sample06798,97226.0,cd8_t_cell,24573.0,25.2741
sample06798,97226.0,monocyte,19158.0,19.7046
sample06798,97226.0,nk_cell,13390.0,13.772
sample06799,105579.0,b_cell,7591.0,7.1899
sample06799,105579.0,cd4_t_cell,40885.0,38.7246
sample06799,105579.0,cd8_t_cell,26684.0,25.274
sample06799,105579.0,monocyte,19079.0,18.0708
sample06799,105579.0,nk_cell,11340.0,10.7408
sample06800,102755.0,b_cell,3930.0,3.8246
sample06800,102755.0,cd4_t_cell,36005.0,35.0397
sample06800,102755.0,cd8_t_cell,17395.0,16.9286
sample06800,102755.0,monocyte,27965.0,27.2152
sample06800,102755.0,nk_cell,17460.0,16.9919
sample06801,92251.0,b_cell,7714.0,8.362
sample06801,92251.0,cd4_t_cell,26132.0,28.3271
sample06801,92251.0,cd8_t_cell,27947.0,30.2945
sample06801,92251.0,monocyte,16737.0,18.1429
sample06801,92251.0,nk_cell,13721.0,14.8736
sample06802,105778.0,b_cell,12605.0,11.9165
sample06802,105778.0,cd4_t_cell,29043.0,27.4566
sample06802,105778.0,cd8_t_cell,24367.0,23.036
sample06802,105778.0,monocyte,28088.0,26.5537
sample06802,105778.0,nk_cell,11675.0,11.0373
sample06803,107790.0,b_cell,8930.0,8.2846
sample06803,107790.0,cd4_t_cell,40070.0,37.1741
sample06803,107790.0,cd8_t_cell,21304.0,19.7644
sample06803,107790.0,monocyte,21907.0,20.3238
sample06803,107790.0,nk_cell,15579.0,14.4531
sample06804,100133.0,b_cell,6550.0,6.5413
sample06804,100133.0,cd4_t_cell,34279.0,34.2335
sample06804,100133.0,cd8_t_cell,26169.0,26.1342
sample06804,100133.0,monocyte,18584.0,18.5593
sample06804,100133.0,nk_cell,14551.0,14.5317
sample06805,91725.0,b_cell,7688.0,8.3816
sample06805,91725.0,cd4_t_cell,28092.0,30.6263
sample06805,91725.0,cd8_t_cell,26121.0,28.4775
sample06805,91725.0,monocyte,16540.0,18.0322
sample06805,91725.0,nk_cell,13284.0,14.4824
sample06806,93036.0,b_cell,12525.0,13.4625
sample06806,93036.0,cd4_t_cell,35026.0,37.6478
sample06806,93036.0,cd8_t_cell,21335.0,22.932
sample06806,93036.0,monocyte,11986.0,12.8832
sample06806,93036.0,nk_cell,12164.0,13.0745
sample06807,90367.0,b_cell,13135.0,14.5352
sample06807,90367.0,cd4_t_cell,20304.0,22.4684
sample06807,90367.0,cd8_t_cell,26407.0,29.222
sample06807,90367.0,monocyte,20302.0,22.4662
sample06807,90367.0,nk_cell,10219.0,11.3083
sample06808,101894.0,b_cell,13824.0,13.567
sample06808,101894.0,cd4_t_cell,26582.0,26.0879
sample06808,101894.0,cd8_t_cell,25084.0,24.6177
sample06808,101894.0,monocyte,19736.0,19.3691
sample06808,101894.0,nk_cell,16668.0,16.3582
sample06809,103331.0,b_cell,10465.0,10.1276
sample06809,103331.0,cd4_t_cell,26548.0,25.6922
sample06809,103331.0,cd8_t_cell,29371.0,28.4242
sample06809,103331.0,monocyte,21886.0,21.1805
sample06809,103331.0,nk_cell,15061.0,14.5755
sample06810,97448.0,b_cell,9519.0,9.7683
sample06810,97448.0,cd4_t_cell,32614.0,33.4681
sample06810,97448.0,cd8_t_cell,23250.0,23.8589
sample06810,97448.0,monocyte,15017.0,15.4103
sample06810,97448.0,nk_cell,17048.0,17.4945
sample06811,101040.0,b_cell,8283.0,8.1977
sample06811,101040.0,cd4_t_cell,28512.0,28.2185
sample06811,101040.0,cd8_t_cell,24690.0,24.4359
sample06811,101040.0,monocyte,22214.0,21.9854
sample06811,101040.0,nk_cell,17341.0,17.1625
sample06812,105774.0,b_cell,8795.0,8.3149
sample06812,105774.0,cd4_t_cell,25487.0,24.0957
sample06812,105774.0,cd8_t_cell,34393.0,32.5156
sample06812,105774.0,monocyte,22682.0,21.4438
sample06812,105774.0,nk_cell,14417.0,13.63
sample06813,94061.0,b_cell,9124.0,9.7001
sample06813,94061.0,cd4_t_cell,26502.0,28.1753
sample06813,94061.0,cd8_t_cell,22914.0,24.3608
sample06813,94061.0,monocyte,20005.0,21.2681
sample06813,94061.0,nk_cell,15516.0,16.4957
sample06814,92212.0,b_cell,8738.0,9.476
sample06814,92212.0,cd4_t_cell,22157.0,24.0283
sample06814,92212.0,cd8_t_cell,25225.0,27.3554
sample06814,92212.0,monocyte,23167.0,25.1236
sample06814,92212.0,nk_cell,12925.0,14.0166
sample06815,93872.0,b_cell,10052.0,10.7082
sample06815,93872.0,cd4_t_cell,31804.0,33.8802
sample06815,93872.0,cd8_t_cell,22656.0,24.135
sample06815,93872.0,monocyte,12835.0,13.6729
sample06815,93872.0,nk_cell,16525.0,17.6038
sample06816,100945.0,b_cell,7291.0,7.2227
sample06816,100945.0,cd4_t_cell,25433.0,25.1949
sample06816,100945.0,cd8_t_cell,28549.0,28.2817
sample06816,100945.0,monocyte,19539.0,19.3561
sample06816,100945.0,nk_cell,20133.0,19.9445
sample06817,111040.0,b_cell,11417.0,10.2819
sample06817,111040.0,cd4_t_cell,39479.0,35.5539
sample06817,111040.0,cd8_t_cell,27365.0,24.6443
sample06817,111040.0,monocyte,18541.0,16.6976
sample06817,111040.0,nk_cell,14238.0,12.8224
sample06818,111071.0,b_cell,7714.0,6.9451
sample06818,111071.0,cd4_t_cell,38670.0,34.8156
sample06818,111071.0,cd8_t_cell,23931.0,21.5457
sample06818,111071.0,monocyte,22332.0,20.1061
sample06818,111071.0,nk_cell,18424.0,16.5876
sample06819,98879.0,b_cell,6226.0,6.2966
sample06819,98879.0,cd4_t_cell,39023.0,39.4654
sample06819,98879.0,cd8_t_cell,27154.0,27.4618
sample06819,98879.0,monocyte,18887.0,19.1011
sample06819,98879.0,nk_cell,7589.0,7.675
sample06820,105122.0,b_cell,8664.0,8.2419
sample06820,105122.0,cd4_t_cell,34264.0,32.5945
sample06820,105122.0,cd8_t_cell,29885.0,28.4289
sample06820,105122.0,monocyte,24377.0,23.1892
sample06820,105122.0,nk_cell,7932.0,7.5455
sample06821,92886.0,b_cell,5367.0,5.7781
sample06821,92886.0,cd4_t_cell,32781.0,35.2916
sample06821,92886.0,cd8_t_cell,26313.0,28.3283
sample06821,92886.0,monocyte,15923.0,17.1425
sample06821,92886.0,nk_cell,12502.0,13.4595
sample06822,100263.0,b_cell,9771.0,9.7454
sample06822,100263.0,cd4_t_cell,21413.0,21.3568
sample06822,100263.0,cd8_t_cell,26949.0,26.8783
sample06822,100263.0,monocyte,20798.0,20.7434
sample06822,100263.0,nk_cell,21332.0,21.276
sample06823,100995.0,b_cell,6621.0,6.5558
sample06823,100995.0,cd4_t_cell,22492.0,22.2704
sample06823,100995.0,cd8_t_cell,40596.0,40.196
sample06823,100995.0,monocyte,10594.0,10.4896
sample06823,100995.0,nk_cell,20692.0,20.4881
sample06824,96822.0,b_cell,5908.0,6.1019
sample06824,96822.0,cd4_t_cell,37142.0,38.3611
sample06824,96822.0,cd8_t_cell,23482.0,24.2528
sample06824,96822.0,monocyte,15235.0,15.7351
sample06824,96822.0,nk_cell,15055.0,15.5492
sample06825,93300.0,b_cell,8532.0,9.1447
sample06825,93300.0,cd4_t_cell,24681.0,26.4534
sample06825,93300.0,cd8_t_cell,25753.0,27.6024
sample06825,93300.0,monocyte,23910.0,25.627
sample06825,93300.0,nk_cell,10424.0,11.1726
sample06826,111591.0,b_cell,7101.0,6.3634
sample06826,111591.0,cd4_t_cell,34995.0,31.3601
sample06826,111591.0,cd8_t_cell,28396.0,25.4465
sample06826,111591.0,monocyte,19829.0,17.7694
sample06826,111591.0,nk_cell,21270.0,19.0607
sample06827,104817.0,b_cell,12351.0,11.7834
sample06827,104817.0,cd4_t_cell,39279.0,37.4739
sample06827,104817.0,cd8_t_cell,30026.0,28.6461
sample06827,104817.0,monocyte,12858.0,12.2671
sample06827,104817.0,nk_cell,10303.0,9.8295
sample06828,89949.0,b_cell,5989.0,6.6582
sample06828,89949.0,cd4_t_cell,28365.0,31.5345
sample06828,89949.0,cd8_t_cell,22015.0,24.475
sample06828,89949.0,monocyte,19046.0,21.1742
sample06828,89949.0,nk_cell,14534.0,16.158
sample06829,97939.0,b_cell,17244.0,17.6069
sample06829,97939.0,cd4_t_cell,25755.0,26.297
sample06829,97939.0,cd8_t_cell,26912.0,27.4783
sample06829,97939.0,monocyte,15933.0,16.2683
sample06829,97939.0,nk_cell,12095.0,12.3495
sample06830,93113.0,b_cell,7740.0,8.3125
sample06830,93113.0,cd4_t_cell,27941.0,30.0076
sample06830,93113.0,cd8_t_cell,17230.0,18.5044
sample06830,93113.0,monocyte,27218.0,29.2311
sample06830,93113.0,nk_cell,12984.0,13.9443
sample06831,103457.0,b_cell,10404.0,10.0564
sample06831,103457.0,cd4_t_cell,32552.0,31.4643
sample06831,103457.0,cd8_t_cell,28117.0,27.1775
sample06831,103457.0,monocyte,22603.0,21.8477
sample06831,103457.0,nk_cell,9781.0,9.4542
sample06832,106086.0,b_cell,5745.0,5.4154
sample06832,106086.0,cd4_t_cell,35018.0,33.0091
sample06832,106086.0,cd8_t_cell,32873.0,30.9871
sample06832,106086.0,monocyte,21566.0,20.3288
sample06832,106086.0,nk_cell,10884.0,10.2596
sample06833,94199.0,b_cell,5811.0,6.1689
sample06833,94199.0,cd4_t_cell,34722.0,36.8603
sample06833,94199.0,cd8_t_cell,18807.0,19.9652
sample06833,94199.0,monocyte,15149.0,16.0819
sample06833,94199.0,nk_cell,19710.0,20.9238
sample06834,97864.0,b_cell,9699.0,9.9107
sample06834,97864.0,cd4_t_cell,22084.0,22.566
sample06834,97864.0,cd8_t_cell,31351.0,32.0353
sample06834,97864.0,monocyte,18317.0,18.7168
sample06834,97864.0,nk_cell,16413.0,16.7712
sample06835,94306.0,b_cell,7858.0,8.3324
sample06835,94306.0,cd4_t_cell,28319.0,30.0288
sample06835,94306.0,cd8_t_cell,26271.0,27.8572
sample06835,94306.0,monocyte,16037.0,17.0053
sample06835,94306.0,nk_cell,15821.0,16.7762
sample06836,98714.0,b_cell,9169.0,9.2884
sample06836,98714.0,cd4_t_cell,35730.0,36.1955
sample06836,98714.0,cd8_t_cell,19260.0,19.5109
sample06836,98714.0,monocyte,16470.0,16.6846
sample06836,98714.0,nk_cell,18085.0,18.3206
sample06837,99837.0,b_cell,7906.0,7.9189
sample06837,99837.0,cd4_t_cell,22451.0,22.4877
sample06837,99837.0,cd8_t_cell,33520.0,33.5747
sample06837,99837.0,monocyte,16615.0,16.6421
sample06837,99837.0,nk_cell,19345.0,19.3766
sample06838,96707.0,b_cell,12392.0,12.814
sample06838,96707.0,cd4_t_cell,26232.0,27.1252
sample06838,96707.0,cd8_t_cell,22152.0,22.9063
sample06838,96707.0,monocyte,25386.0,26.2504
sample06838,96707.0,nk_cell,10545.0,10.9041
sample06839,104127.0,b_cell,14864.0,14.2749
sample06839,104127.0,cd4_t_cell,35258.0,33.8606
sample06839,104127.0,cd8_t_cell,23123.0,22.2065
sample06839,104127.0,monocyte,19422.0,18.6522
sample06839,104127.0,nk_cell,11460.0,11.0058
sample06840,106028.0,b_cell,13236.0,12.4835
sample06840,106028.0,cd4_t_cell,30086.0,28.3755
sample06840,106028.0,cd8_t_cell,30079.0,28.3689
sample06840,106028.0,monocyte,16860.0,15.9015
sample06840,106028.0,nk_cell,15767.0,14.8706
sample06841,95421.0,b_cell,14346.0,15.0344
sample06841,95421.0,cd4_t_cell,31168.0,32.6637
sample06841,95421.0,cd8_t_cell,21301.0,22.3232
sample06841,95421.0,monocyte,15589.0,16.3371
sample06841,95421.0,nk_cell,13017.0,13.6417
sample06842,103125.0,b_cell,14062.0,13.6359
sample06842,103125.0,cd4_t_cell,26541.0,25.7367
sample06842,103125.0,cd8_t_cell,24664.0,23.9166
sample06842,103125.0,monocyte,17535.0,17.0036
sample06842,103125.0,nk_cell,20323.0,19.7072
sample06843,105413.0,b_cell,12666.0,12.0156
sample06843,105413.0,cd4_t_cell,31040.0,29.4461
sample06843,105413.0,cd8_t_cell,33939.0,32.1962
sample06843,105413.0,monocyte,18215.0,17.2797
sample06843,105413.0,nk_cell,9553.0,9.0624
sample06844,93724.0,b_cell,8431.0,8.9956
sample06844,93724.0,cd4_t_cell,22186.0,23.6716
sample06844,93724.0,cd8_t_cell,22207.0,23.694
sample06844,93724.0,monocyte,24496.0,26.1363
sample06844,93724.0,nk_cell,16404.0,17.5025
sample06845,104924.0,b_cell,10503.0,10.0101
sample06845,104924.0,cd4_t_cell,25755.0,24.5463
sample06845,104924.0,cd8_t_cell,31606.0,30.1228
sample06845,104924.0,monocyte,20661.0,19.6914
sample06845,104924.0,nk_cell,16399.0,15.6294
sample06846,107854.0,b_cell,12785.0,11.854
sample06846,107854.0,cd4_t_cell,33570.0,31.1254
sample06846,107854.0,cd8_t_cell,25153.0,23.3213
sample06846,107854.0,monocyte,22661.0,21.0108
sample06846,107854.0,nk_cell,13685.0,12.6884
sample06847,108623.0,b_cell,12655.0,11.6504
sample06847,108623.0,cd4_t_cell,28626.0,26.3535
sample06847,108623.0,cd8_t_cell,32327.0,29.7607
sample06847,108623.0,monocyte,18481.0,17.0139
sample06847,108623.0,nk_cell,16534.0,15.2215
sample06848,94411.0,b_cell,11527.0,12.2094
sample06848,94411.0,cd4_t_cell,31520.0,33.3859
sample06848,94411.0,cd8_t_cell,24218.0,25.6517
sample06848,94411.0,monocyte,15051.0,15.942
sample06848,94411.0,nk_cell,12095.0,12.811
sample06849,105783.0,b_cell,7780.0,7.3547
sample06849,105783.0,cd4_t_cell,41258.0,39.0025
sample06849,105783.0,cd8_t_cell,33882.0,32.0297
sample06849,105783.0,monocyte,9023.0,8.5297
sample06849,105783.0,nk_cell,13840.0,13.0834
sample06850,111432.0,b_cell,16561.0,14.862
sample06850,111432.0,cd4_t_cell,29097.0,26.1119
sample06850,111432.0,cd8_t_cell,21387.0,19.1929
sample06850,111432.0,monocyte,15838.0,14.2132
sample06850,111432.0,nk_cell,28549.0,25.6201
sample06851,93538.0,b_cell,12486.0,13.3486
sample06851,93538.0,cd4_t_cell,29913.0,31.9795
sample06851,93538.0,cd8_t_cell,22058.0,23.5819
sample06851,93538.0,monocyte,16964.0,18.1359
sample06851,93538.0,nk_cell,12117.0,12.9541
sample06852,90266.0,b_cell,11143.0,12.3446
sample06852,90266.0,cd4_t_cell,22395.0,24.81
sample06852,90266.0,cd8_t_cell,22204.0,24.5984
sample06852,90266.0,monocyte,16487.0,18.2649
sample06852,90266.0,nk_cell,18037.0,19.9821
sample06853,92229.0,b_cell,6797.0,7.3697
sample06853,92229.0,cd4_t_cell,29290.0,31.7579
sample06853,92229.0,cd8_t_cell,24589.0,26.6608
sample06853,92229.0,monocyte,18091.0,19.6153
sample06853,92229.0,nk_cell,13462.0,14.5963
sample06854,98484.0,b_cell,14992.0,15.2228
sample06854,98484.0,cd4_t_cell,31671.0,32.1585
sample06854,98484.0,cd8_t_cell,24799.0,25.1807
sample06854,98484.0,monocyte,16220.0,16.4697
sample06854,98484.0,nk_cell,10802.0,10.9683
sample06855,106430.0,b_cell,9352.0,8.787
sample06855,106430.0,cd4_t_cell,32674.0,30.7
sample06855,106430.0,cd8_t_cell,28843.0,27.1004
sample06855,106430.0,monocyte,19012.0,17.8634
sample06855,106430.0,nk_cell,16549.0,15.5492
sample06856,96117.0,b_cell,9032.0,9.3969
sample06856,96117.0,cd4_t_cell,24386.0,25.3712
sample06856,96117.0,cd8_t_cell,30654.0,31.8924
sample06856,96117.0,monocyte,18097.0,18.8281
sample06856,96117.0,nk_cell,13948.0,14.5115
sample06857,103084.0,b_cell,3923.0,3.8056
sample06857,103084.0,cd4_t_cell,34821.0,33.7792
sample06857,103084.0,cd8_t_cell,36573.0,35.4788
sample06857,103084.0,monocyte,13727.0,13.3163
sample06857,103084.0,nk_cell,14040.0,13.62
sample06858,94605.0,b_cell,8066.0,8.526
sample06858,94605.0,cd4_t_cell,24628.0,26.0325
sample06858,94605.0,cd8_t_cell,25879.0,27.3548
sample06858,94605.0,monocyte,19921.0,21.057
sample06858,94605.0,nk_cell,16111.0,17.0298
sample06859,101741.0,b_cell,9374.0,9.2136
sample06859,101741.0,cd4_t_cell,32976.0,32.4117
sample06859,101741.0,cd8_t_cell,22455.0,22.0707
sample06859,101741.0,monocyte,19458.0,19.125
sample06859,101741.0,nk_cell,17478.0,17.1789
sample06860,106807.0,b_cell,8423.0,7.8862
sample06860,106807.0,cd4_t_cell,29360.0,27.4888
sample06860,106807.0,cd8_t_cell,26065.0,24.4038
sample06860,106807.0,monocyte,31656.0,29.6385
sample06860,106807.0,nk_cell,11303.0,10.5826
sample06861,111539.0,b_cell,11638.0,10.434
sample06861,111539.0,cd4_t_cell,37773.0,33.8653
sample06861,111539.0,cd8_t_cell,23995.0,21.5127
sample06861,111539.0,monocyte,26573.0,23.824
sample06861,111539.0,nk_cell,11560.0,10.3641
sample06862,98741.0,b_cell,13962.0,14.14
sample06862,98741.0,cd4_t_cell,27426.0,27.7757
sample06862,98741.0,cd8_t_cell,27991.0,28.3479
sample06862,98741.0,monocyte,20871.0,21.1371
sample06862,98741.0,nk_cell,8491.0,8.5993
sample06863,94682.0,b_cell,10632.0,11.2292
sample06863,94682.0,cd4_t_cell,24136.0,25.4916
sample06863,94682.0,cd8_t_cell,30495.0,32.2078
sample06863,94682.0,monocyte,14727.0,15.5542
sample06863,94682.0,nk_cell,14692.0,15.5172
sample06864,104159.0,b_cell,13099.0,12.576
sample06864,104159.0,cd4_t_cell,34656.0,33.2722
sample06864,104159.0,cd8_t_cell,24372.0,23.3988
sample06864,104159.0,monocyte,19508.0,18.7291
sample06864,104159.0,nk_cell,12524.0,12.0239
sample06865,112221.0,b_cell,11844.0,10.5542
sample06865,112221.0,cd4_t_cell,34476.0,30.7215
sample06865,112221.0,cd8_t_cell,23986.0,21.3739
sample06865,112221.0,monocyte,21423.0,19.09
sample06865,112221.0,nk_cell,20492.0,18.2604
sample06866,92893.0,b_cell,9231.0,9.9372
sample06866,92893.0,cd4_t_cell,26804.0,28.8547
sample06866,92893.0,cd8_t_cell,21385.0,23.0211
sample06866,92893.0,monocyte,17882.0,19.2501
sample06866,92893.0,nk_cell,17591.0,18.9368
sample06867,90698.0,b_cell,6243.0,6.8833
sample06867,90698.0,cd4_t_cell,23773.0,26.2112
sample06867,90698.0,cd8_t_cell,19477.0,21.4746
sample06867,90698.0,monocyte,20899.0,23.0424
sample06867,90698.0,nk_cell,20306.0,22.3886
sample06868,108606.0,b_cell,17568.0,16.1759
sample06868,108606.0,cd4_t_cell,24285.0,22.3606
sample06868,108606.0,cd8_t_cell,24698.0,22.7409
sample06868,108606.0,monocyte,24533.0,22.589
sample06868,108606.0,nk_cell,17522.0,16.1335
sample06869,104173.0,b_cell,17840.0,17.1254
sample06869,104173.0,cd4_t_cell,30056.0,28.852
sample06869,104173.0,cd8_t_cell,20488.0,19.6673
sample06869,104173.0,monocyte,22425.0,21.5267
sample06869,104173.0,nk_cell,13364.0,12.8287
sample06870,101263.0,b_cell,8361.0,8.2567
sample06870,101263.0,cd4_t_cell,33440.0,33.0229
sample06870,101263.0,cd8_t_cell,25200.0,24.8857
sample06870,101263.0,monocyte,23203.0,22.9136
sample06870,101263.0,nk_cell,11059.0,10.9211
sample06871,107538.0,b_cell,15505.0,14.4182
sample06871,107538.0,cd4_t_cell,33385.0,31.0448
sample06871,107538.0,cd8_t_cell,26284.0,24.4416
sample06871,107538.0,monocyte,13547.0,12.5974
sample06871,107538.0,nk_cell,18817.0,17.498
sample06872,103508.0,b_cell,10080.0,9.7384
sample06872,103508.0,cd4_t_cell,28173.0,27.2182
sample06872,103508.0,cd8_t_cell,27775.0,26.8337
sample06872,103508.0,monocyte,17516.0,16.9224
sample06872,103508.0,nk_cell,19964.0,19.2874
sample06873,106336.0,b_cell,7579.0,7.1274
sample06873,106336.0,cd4_t_cell,37196.0,34.9797
sample06873,106336.0,cd8_t_cell,23231.0,21.8468
sample06873,106336.0,monocyte,28005.0,26.3363
sample06873,106336.0,nk_cell,10325.0,9.7098
sample06874,109137.0,b_cell,12538.0,11.4883
sample06874,109137.0,cd4_t_cell,35446.0,32.4784
sample06874,109137.0,cd8_t_cell,24587.0,22.5286
sample06874,109137.0,monocyte,26618.0,24.3895
sample06874,109137.0,nk_cell,9948.0,9.1151
sample06875,106713.0,b_cell,13389.0,12.5467
sample06875,106713.0,cd4_t_cell,43735.0,40.9838
sample06875,106713.0,cd8_t_cell,23681.0,22.1913
sample06875,106713.0,monocyte,16484.0,15.447
sample06875,106713.0,nk_cell,9424.0,8.8312
sample06876,106058.0,b_cell,7012.0,6.6115
sample06876,106058.0,cd4_t_cell,31885.0,30.0637
sample06876,106058.0,cd8_t_cell,26262.0,24.7619
sample06876,106058.0,monocyte,21477.0,20.2502
sample06876,106058.0,nk_cell,19422.0,18.3126
sample06877,91383.0,b_cell,8007.0,8.762
sample06877,91383.0,cd4_t_cell,29235.0,31.9917
sample06877,91383.0,cd8_t_cell,19686.0,21.5423
sample06877,91383.0,monocyte,18754.0,20.5224
sample06877,91383.0,nk_cell,15701.0,17.1815
sample06878,107656.0,b_cell,7549.0,7.0121
sample06878,107656.0,cd4_t_cell,35032.0,32.5407
sample06878,107656.0,cd8_t_cell,36727.0,34.1151
sample06878,107656.0,monocyte,13920.0,12.9301
sample06878,107656.0,nk_cell,14428.0,13.4019
sample06879,102155.0,b_cell,4817.0,4.7154
sample06879,102155.0,cd4_t_cell,36962.0,36.1823
sample06879,102155.0,cd8_t_cell,15777.0,15.4442
sample06879,102155.0,monocyte,21444.0,20.9916
sample06879,102155.0,nk_cell,23155.0,22.6665
sample06880,94111.0,b_cell,9041.0,9.6067
sample06880,94111.0,cd4_t_cell,24563.0,26.1
sample06880,94111.0,cd8_t_cell,31066.0,33.01
sample06880,94111.0,monocyte,19022.0,20.2123
sample06880,94111.0,nk_cell,10419.0,11.071
sample06881,94911.0,b_cell,8114.0,8.5491
sample06881,94911.0,cd4_t_cell,29615.0,31.2029
sample06881,94911.0,cd8_t_cell,23382.0,24.6357
sample06881,94911.0,monocyte,19840.0,20.9038
sample06881,94911.0,nk_cell,13960.0,14.7085
sample06882,94509.0,b_cell,6019.0,6.3687
sample06882,94509.0,cd4_t_cell,24798.0,26.2388
sample06882,94509.0,cd8_t_cell,26830.0,28.3888
sample06882,94509.0,monocyte,18420.0,19.4902
sample06882,94509.0,nk_cell,18442.0,19.5135
sample06883,108200.0,b_cell,8320.0,7.6895
sample06883,108200.0,cd4_t_cell,31444.0,29.061
sample06883,108200.0,cd8_t_cell,18784.0,17.3604
sample06883,108200.0,monocyte,21125.0,19.524
sample06883,108200.0,nk_cell,28527.0,26.3651
sample06884,96048.0,b_cell,6943.0,7.2287
sample06884,96048.0,cd4_t_cell,25428.0,26.4743
sample06884,96048.0,cd8_t_cell,20714.0,21.5663
sample06884,96048.0,monocyte,22375.0,23.2956
sample06884,96048.0,nk_cell,20588.0,21.4351
sample06885,101891.0,b_cell,12363.0,12.1336
sample06885,101891.0,cd4_t_cell,38115.0,37.4076
sample06885,101891.0,cd8_t_cell,19839.0,19.4708
sample06885,101891.0,monocyte,19996.0,19.6249
sample06885,101891.0,nk_cell,11578.0,11.3631
sample06886,99533.0,b_cell,5156.0,5.1802
sample06886,99533.0,cd4_t_cell,33930.0,34.0892
sample06886,99533.0,cd8_t_cell,31357.0,31.5041
sample06886,99533.0,monocyte,13260.0,13.3222
sample06886,99533.0,nk_cell,15830.0,15.9043
sample06887,101116.0,b_cell,11486.0,11.3592
sample06887,101116.0,cd4_t_cell,29310.0,28.9865
sample06887,101116.0,cd8_t_cell,21521.0,21.2835
sample06887,101116.0,monocyte,22267.0,22.0212
sample06887,101116.0,nk_cell,16532.0,16.3495
sample06888,104644.0,b_cell,9176.0,8.7688
sample06888,104644.0,cd4_t_cell,33285.0,31.8078
sample06888,104644.0,cd8_t_cell,27089.0,25.8868
sample06888,104644.0,monocyte,16926.0,16.1748
sample06888,104644.0,nk_cell,18168.0,17.3617
sample06889,104017.0,b_cell,15130.0,14.5457
sample06889,104017.0,cd4_t_cell,29672.0,28.5261
sample06889,104017.0,cd8_t_cell,25762.0,24.7671
sample06889,104017.0,monocyte,14253.0,13.7026
